customer_id,total_purchases,avg_order_value,days_since_last_purchase,total_spend,purchase_frequency_monthly,num_categories_bought,num_returns,true_segment
3929,1,32.6,247,167.44,0.1,1,0,Lost
545,40,326.82,8,6669.53,4.05,8,1,Champions
368,45,426.43,7,9440.44,4.5,7,1,Champions
1613,15,266.98,38,1644.38,2.89,3,0,Loyal
3551,19,125.25,101,855.2,1.1,3,1,At Risk
3717,5,61.2,178,1991.72,1.25,2,1,At Risk
3780,2,61.3,324,294.29,0.14,2,0,Lost
136,30,324.07,27,5124.04,3.5,9,1,Champions
4481,6,24.76,343,214.6,0.14,1,1,Lost
1438,19,148.73,29,1579.12,2.77,6,0,Loyal
48,44,490.02,5,5794.07,5.23,7,1,Champions
1361,34,145.35,58,4052.99,2.48,4,0,Loyal
735,59,558.04,21,7220.76,3.98,7,1,Champions
1535,21,201.74,28,4690.66,3.48,6,2,Loyal
2005,31,264.97,67,2985.39,2.29,5,2,Loyal
3796,4,28.55,364,268.66,0.13,2,0,Lost
2520,11,101.4,155,1199.47,0.7,4,1,At Risk
1973,24,285.88,50,4702.61,2.51,6,2,Loyal
997,34,381.79,20,11801.12,3.18,6,1,Champions
62,47,357.69,1,8352.08,4.89,6,0,Champions
1109,19,266.64,25,2472.53,1.83,6,2,Loyal
2406,18,154.46,37,2450.41,3.34,3,2,Loyal
96,58,453.5,10,11531.63,4.55,9,1,Champions
479,32,577.57,24,7810.04,5.0,6,0,Champions
4360,7,38.0,239,488.64,0.35,2,1,Lost
4113,1,38.62,204,342.58,0.34,1,0,Lost
3708,6,86.6,197,846.48,0.69,2,3,At Risk
1102,26,238.03,59,3871.13,2.49,4,2,Loyal
2747,13,93.46,138,1635.55,0.72,3,1,At Risk
2171,26,278.52,47,2908.56,1.7,6,2,Loyal
323,48,319.71,19,6405.53,3.39,7,0,Champions
4255,7,73.38,293,596.74,0.21,2,1,Lost
3143,10,111.97,127,1174.93,0.83,3,3,At Risk
3538,12,110.87,173,1677.65,1.1,4,2,At Risk
4926,7,79.78,306,498.37,0.1,2,0,Lost
2925,10,96.85,158,1815.92,0.94,3,2,At Risk
1150,19,136.17,70,2745.46,2.94,6,2,Loyal
3618,16,91.86,180,1827.63,0.8,3,3,At Risk
292,55,521.25,6,13224.22,4.11,6,0,Champions
3750,10,144.14,177,542.28,1.16,3,3,At Risk
3587,11,131.31,104,719.34,0.99,4,1,At Risk
534,58,388.89,2,9338.17,3.65,9,0,Champions
3608,5,135.24,197,1815.57,1.07,2,1,At Risk
2649,15,138.81,185,1890.19,0.97,2,2,At Risk
4811,2,57.51,342,182.44,0.24,2,0,Lost
1984,26,165.35,36,3231.09,3.4,4,2,Loyal
2933,13,133.21,95,819.02,0.7,4,1,At Risk
1537,31,207.09,64,4880.44,2.37,6,1,Loyal
4535,4,62.92,315,435.34,0.46,2,1,Lost
4173,1,51.7,324,384.28,0.43,2,0,Lost
3361,6,85.89,154,703.62,1.26,4,2,At Risk
3666,11,140.95,127,612.79,0.85,3,1,At Risk
4006,1,30.88,256,365.31,0.37,2,1,Lost
3627,10,138.23,98,1817.18,0.5,2,2,At Risk
587,50,542.85,22,7874.1,3.84,8,1,Champions
3257,14,133.38,100,675.37,1.09,3,3,At Risk
2299,25,226.09,82,1861.41,2.74,4,1,Loyal
3989,1,28.14,258,441.54,0.11,1,0,Lost
585,38,586.7,12,6992.15,3.33,6,1,Champions
2424,18,238.97,43,3738.66,2.15,4,2,Loyal
1392,18,274.66,82,4435.44,2.0,5,0,Loyal
4526,4,32.23,263,395.2,0.34,1,0,Lost
4921,1,59.03,353,545.81,0.44,2,0,Lost
4801,1,39.23,294,73.97,0.25,1,0,Lost
3241,19,98.82,140,1651.39,0.77,2,2,At Risk
4282,2,36.57,335,448.78,0.27,1,0,Lost
3339,8,56.89,199,1247.54,0.93,2,1,At Risk
3221,6,56.77,190,1150.11,1.32,3,2,At Risk
2112,28,136.63,52,4989.58,2.11,5,1,Loyal
1175,17,220.12,63,2840.18,2.6,4,2,Loyal
4863,5,45.83,266,308.69,0.37,2,0,Lost
3812,6,65.98,344,216.6,0.47,1,1,Lost
1868,32,201.13,34,2589.18,2.79,6,0,Loyal
2615,12,107.37,137,1327.38,1.32,4,2,At Risk
3867,4,66.74,215,294.19,0.26,2,1,Lost
4886,7,26.59,344,379.36,0.48,1,1,Lost
3779,4,64.14,276,170.21,0.39,1,0,Lost
3847,6,25.67,271,241.09,0.46,1,1,Lost
2417,21,268.96,89,2063.66,1.61,3,2,Loyal
71,50,409.28,1,12488.26,3.88,6,0,Champions
4881,3,53.09,243,375.31,0.36,1,1,Lost
1127,21,104.72,71,3704.72,2.84,3,2,Loyal
4025,6,63.1,237,326.14,0.1,1,1,Lost
3251,18,57.66,152,1377.23,0.86,4,2,At Risk
3902,1,62.63,212,303.49,0.38,1,0,Lost
1096,27,243.62,87,4178.66,2.02,5,1,Loyal
4546,5,23.0,227,448.06,0.21,2,1,Lost
1213,34,147.64,29,4952.57,2.61,4,2,Loyal
3922,5,55.04,304,307.83,0.34,1,1,Lost
1426,16,259.7,27,2036.54,2.57,6,2,Loyal
3067,8,118.06,179,1061.63,1.16,3,3,At Risk
4520,7,59.58,312,488.91,0.39,1,0,Lost
2101,26,200.37,25,4346.0,2.53,6,2,Loyal
808,35,522.81,6,10390.95,3.44,6,1,Champions
4744,6,43.15,279,201.84,0.35,2,1,Lost
3751,6,73.19,319,596.32,0.4,2,1,Lost
1363,31,239.49,44,2044.86,1.53,5,2,Loyal
2318,19,146.26,32,4425.68,2.95,4,0,Loyal
4582,1,74.89,256,218.12,0.24,2,1,Lost
4742,6,71.69,245,331.05,0.19,1,0,Lost
1026,16,200.78,43,2221.08,3.26,5,1,Loyal
3110,11,70.22,132,1714.22,1.41,3,1,At Risk
2111,16,116.02,63,3547.47,1.94,5,2,Loyal
1042,22,172.0,21,3442.03,2.13,5,0,Loyal
1877,32,163.69,64,1908.11,2.73,6,2,Loyal
882,50,435.66,24,8805.18,5.92,6,0,Champions
4300,5,39.94,283,159.92,0.19,1,0,Lost
1193,33,259.29,24,3413.38,1.73,3,2,Loyal
4588,1,30.7,252,511.88,0.25,1,1,Lost
4511,2,37.35,267,66.86,0.3,1,0,Lost
3671,6,51.61,193,1563.44,0.72,3,1,At Risk
625,59,338.66,15,8717.39,4.87,9,0,Champions
2797,13,138.97,186,1970.8,1.39,2,1,At Risk
4292,1,66.97,254,216.26,0.44,1,0,Lost
4969,5,54.43,304,68.94,0.32,1,0,Lost
234,30,333.19,6,11079.05,5.3,8,0,Champions
4567,7,50.9,322,583.03,0.42,2,0,Lost
1663,22,100.94,61,4015.83,2.88,4,2,Loyal
416,45,352.61,20,7004.75,5.69,8,0,Champions
4247,3,30.33,290,521.41,0.12,2,0,Lost
2174,24,199.45,54,3094.15,2.35,6,2,Loyal
1457,33,135.58,82,4310.38,2.78,3,1,Loyal
747,46,302.93,17,14195.31,3.91,7,0,Champions
18,37,563.0,1,13571.79,5.17,6,1,Champions
1201,18,225.97,49,3051.13,2.44,4,2,Loyal
1700,24,234.46,51,2508.44,1.78,6,2,Loyal
3254,8,77.27,155,717.56,1.02,3,2,At Risk
597,54,366.05,29,5193.28,4.7,6,0,Champions
3227,13,133.82,140,1199.91,1.05,3,1,At Risk
4406,5,49.72,217,180.22,0.15,1,0,Lost
4720,3,39.07,265,190.27,0.23,1,1,Lost
1506,27,255.67,47,2987.48,2.69,3,2,Loyal
1413,26,156.71,38,2680.27,2.38,4,0,Loyal
1966,25,111.2,66,3202.56,1.54,6,0,Loyal
372,53,377.83,14,14938.48,3.83,9,1,Champions
1341,33,204.9,76,1715.75,1.68,3,2,Loyal
599,42,322.84,15,9136.43,4.16,8,1,Champions
239,54,344.98,22,5015.65,4.55,9,1,Champions
3401,8,118.71,132,1941.95,0.65,3,1,At Risk
2068,27,235.11,78,2714.66,3.26,4,2,Loyal
811,42,411.31,7,5375.71,5.53,7,1,Champions
1095,22,205.15,37,2125.32,2.0,4,2,Loyal
4325,7,77.09,304,400.72,0.22,1,1,Lost
4761,7,77.61,318,376.4,0.27,2,1,Lost
3677,10,68.11,174,789.68,1.42,4,3,At Risk
3465,11,56.27,144,1568.49,0.66,4,2,At Risk
3104,8,78.39,97,1318.71,1.26,3,3,At Risk
2750,17,67.48,150,1110.02,1.24,4,1,At Risk
2296,33,144.76,23,3936.12,3.09,5,1,Loyal
4193,6,46.84,215,378.31,0.34,2,1,Lost
3709,6,138.03,175,1333.69,1.49,3,3,At Risk
3019,18,91.91,163,1514.88,1.5,3,1,At Risk
4253,1,65.9,234,94.79,0.28,1,0,Lost
804,55,377.3,21,12711.23,5.03,8,1,Champions
4191,4,47.68,218,401.21,0.42,1,0,Lost
3706,18,65.72,168,1158.66,1.42,4,3,At Risk
752,51,309.96,11,8924.58,4.59,8,1,Champions
4645,5,24.12,212,544.73,0.32,1,0,Lost
2532,6,138.92,183,1557.53,1.13,3,1,At Risk
622,46,561.55,15,12731.42,3.03,9,0,Champions
2298,29,197.62,35,2126.92,2.34,3,1,Loyal
3829,7,55.26,351,82.96,0.12,2,1,Lost
567,42,578.33,3,9165.04,3.61,7,1,Champions
1136,29,277.18,57,2128.25,2.82,4,0,Loyal
1205,17,122.48,68,4222.95,2.99,3,1,Loyal
1048,17,236.52,58,3079.98,3.4,3,2,Loyal
52,52,338.41,19,13190.64,4.11,9,1,Champions
3652,5,90.37,109,1820.99,1.42,4,3,At Risk
1045,19,188.47,82,3709.82,3.3,4,0,Loyal
2182,32,222.19,81,2204.38,2.23,3,2,Loyal
2689,9,51.69,166,730.74,0.83,2,2,At Risk
535,51,370.08,22,14099.43,5.62,9,1,Champions
3185,5,125.23,141,1176.29,0.7,4,2,At Risk
3858,1,34.88,270,136.64,0.38,2,1,Lost
444,48,400.27,18,7946.19,3.98,8,0,Champions
3605,15,58.32,148,1314.4,1.4,2,2,At Risk
196,58,499.56,25,6400.24,4.4,6,1,Champions
1116,27,212.29,35,4443.23,2.84,3,1,Loyal
766,43,315.59,6,6018.04,4.99,6,1,Champions
1946,25,271.69,83,2383.99,1.93,6,2,Loyal
3248,12,53.31,185,1120.23,1.01,3,2,At Risk
3003,11,113.95,179,881.27,0.82,2,3,At Risk
1433,26,143.65,75,4257.79,1.59,6,1,Loyal
4201,3,34.61,208,581.06,0.45,2,0,Lost
3096,15,51.06,165,559.36,0.58,4,2,At Risk
2923,13,67.14,94,1428.78,0.85,4,3,At Risk
645,33,402.56,14,14577.9,4.5,9,1,Champions
1050,26,147.5,54,4264.6,2.23,6,2,Loyal
3746,18,130.25,104,1720.42,1.16,2,1,At Risk
4094,2,58.27,208,273.28,0.29,2,0,Lost
4404,2,75.09,291,386.51,0.36,2,0,Lost
121,55,408.92,9,14107.7,4.83,8,1,Champions
2053,23,111.25,67,2334.01,3.02,5,0,Loyal
4259,1,22.38,247,406.8,0.34,1,0,Lost
4889,6,33.22,305,274.56,0.45,1,0,Lost
4335,4,68.17,263,301.66,0.17,2,1,Lost
4692,1,74.95,303,239.24,0.49,1,1,Lost
135,53,569.03,12,7418.94,3.06,8,0,Champions
2461,29,234.84,71,3526.9,3.09,3,1,Loyal
1955,32,173.57,27,1553.25,2.7,4,0,Loyal
2464,24,297.95,47,2565.29,1.96,5,2,Loyal
185,38,354.37,23,11522.24,4.61,6,0,Champions
1393,21,108.33,78,3537.63,2.04,4,1,Loyal
2277,27,208.52,49,2393.94,1.85,5,0,Loyal
512,54,561.03,25,11295.58,3.42,9,0,Champions
4730,6,62.16,247,371.14,0.35,1,1,Lost
4055,4,48.53,351,245.91,0.3,2,1,Lost
3138,7,64.76,199,1446.13,1.25,3,2,At Risk
2670,14,122.37,173,775.11,0.67,3,1,At Risk
4774,2,79.57,278,414.19,0.23,2,1,Lost
4862,7,42.49,234,452.41,0.2,1,0,Lost
2118,31,103.68,51,2074.11,2.98,6,0,Loyal
252,48,438.6,24,12511.78,5.67,7,0,Champions
3527,11,80.89,166,1246.46,0.69,3,1,At Risk
3560,7,69.52,153,1550.9,0.66,4,3,At Risk
4012,6,60.81,284,241.42,0.19,1,1,Lost
1508,15,272.38,55,3296.34,2.06,3,1,Loyal
123,57,471.23,1,13049.07,5.02,8,1,Champions
4260,2,62.09,350,363.36,0.29,2,1,Lost
3334,7,71.59,112,1392.62,1.35,3,3,At Risk
1872,30,147.85,22,4976.29,2.4,6,1,Loyal
3693,18,118.26,189,517.24,0.57,2,1,At Risk
568,47,598.47,26,13221.8,4.02,9,0,Champions
1372,32,187.6,81,2236.35,3.27,6,2,Loyal
3186,8,87.52,120,645.0,1.32,4,1,At Risk
3956,4,75.71,248,238.26,0.29,2,0,Lost
1057,26,182.89,51,3255.07,1.83,3,0,Loyal
857,57,455.93,20,6025.16,3.05,7,0,Champions
3839,3,35.87,348,237.08,0.42,2,0,Lost
2861,16,80.06,109,1968.54,1.29,3,1,At Risk
4770,7,48.23,310,480.91,0.4,1,0,Lost
777,49,545.19,20,10800.89,4.06,7,1,Champions
721,39,447.48,18,12183.31,3.16,8,0,Champions
2711,14,123.06,91,655.9,1.33,2,1,At Risk
2655,14,92.74,180,1034.86,0.54,4,1,At Risk
4878,1,26.31,246,245.12,0.49,1,1,Lost
603,58,477.72,15,10951.32,4.57,6,0,Champions
3823,3,57.3,201,328.5,0.49,2,0,Lost
1245,24,281.55,21,2568.64,2.01,3,0,Loyal
4846,6,51.5,232,452.74,0.2,1,1,Lost
4842,6,52.49,279,333.6,0.11,1,0,Lost
319,49,357.21,23,7178.93,5.99,9,0,Champions
829,49,339.47,25,13484.25,4.04,7,1,Champions
3264,6,114.42,188,1236.39,1.16,3,3,At Risk
275,53,551.67,2,9860.0,3.79,9,1,Champions
2665,7,103.72,182,1545.11,0.58,4,2,At Risk
550,50,484.02,8,14507.73,3.87,8,0,Champions
3642,10,125.91,107,1403.55,0.55,4,2,At Risk
4054,5,50.24,319,156.83,0.48,2,1,Lost
4893,3,24.59,207,216.01,0.28,2,0,Lost
2935,19,127.31,171,1306.74,1.46,3,1,At Risk
606,51,503.4,24,14634.99,4.04,6,0,Champions
897,46,500.06,19,14670.35,5.79,9,1,Champions
528,52,426.41,10,8602.34,4.67,8,0,Champions
4608,6,38.31,353,144.34,0.43,2,1,Lost
2348,33,181.22,84,3452.31,2.03,5,1,Loyal
3440,11,102.74,141,1373.24,1.02,4,3,At Risk
4999,5,68.0,283,182.05,0.4,1,0,Lost
4827,1,79.65,347,137.17,0.36,2,1,Lost
3923,4,57.18,246,599.34,0.11,2,1,Lost
299,56,425.68,2,11010.74,4.67,7,0,Champions
2120,15,160.28,58,3837.22,1.96,4,2,Loyal
2537,6,101.61,131,849.37,1.31,4,3,At Risk
4204,5,22.79,244,112.88,0.32,1,0,Lost
3255,8,50.34,94,521.93,1.37,2,1,At Risk
3726,19,87.28,146,796.41,1.46,3,3,At Risk
1261,25,294.11,53,2456.65,2.01,3,2,Loyal
1559,19,157.77,64,3513.48,1.52,6,2,Loyal
3270,18,89.84,126,1623.99,0.77,4,3,At Risk
4047,4,34.35,354,593.54,0.41,1,1,Lost
757,33,506.84,1,8571.21,4.97,9,0,Champions
1011,15,248.92,32,1667.3,2.7,5,1,Loyal
2795,8,96.66,163,1080.0,1.35,4,1,At Risk
2906,14,125.83,91,662.18,0.88,4,3,At Risk
1871,21,231.13,47,3317.29,2.18,3,1,Loyal
2230,24,137.19,25,3691.63,3.14,3,1,Loyal
1174,30,199.83,49,3152.41,2.55,4,1,Loyal
1833,23,237.68,34,2129.64,2.15,3,0,Loyal
377,49,422.82,5,7013.12,5.12,9,0,Champions
3854,1,30.69,312,178.75,0.42,1,1,Lost
3617,6,93.25,137,1026.61,0.9,4,1,At Risk
799,47,495.1,5,9094.12,4.91,7,1,Champions
379,46,430.84,2,5394.6,5.0,6,0,Champions
1159,18,274.83,52,2123.88,1.87,5,2,Loyal
3820,3,72.55,268,512.27,0.14,2,1,Lost
2793,5,70.03,196,1022.3,0.69,2,1,At Risk
2241,26,244.23,27,4527.48,2.33,4,1,Loyal
4036,5,58.18,263,173.74,0.36,2,1,Lost
2663,13,69.86,106,1258.31,0.68,2,1,At Risk
4013,2,56.34,265,71.53,0.18,2,1,Lost
2958,9,64.33,168,998.89,0.72,4,3,At Risk
3928,2,31.28,349,148.77,0.47,1,0,Lost
1039,15,116.87,75,4743.82,2.96,3,0,Loyal
3260,17,72.77,198,1917.11,1.0,3,1,At Risk
1345,24,294.54,35,4378.81,2.43,5,2,Loyal
2506,17,98.47,152,1929.78,1.16,4,3,At Risk
1722,15,178.4,76,2201.23,2.73,6,2,Loyal
4664,2,41.84,234,156.63,0.31,1,1,Lost
176,43,441.47,12,11070.9,5.38,8,0,Champions
4894,4,38.39,357,413.44,0.49,2,0,Lost
1910,18,282.91,20,2407.34,2.11,4,0,Loyal
46,59,447.79,26,12193.54,3.6,6,1,Champions
3410,6,55.81,122,803.75,0.7,3,3,At Risk
4675,6,43.23,258,299.45,0.28,2,1,Lost
1076,29,189.5,35,2329.43,2.81,4,1,Loyal
2830,16,123.61,113,1376.67,1.04,4,2,At Risk
1505,26,180.01,71,2984.86,2.62,3,1,Loyal
2310,18,188.87,36,4854.98,3.12,3,0,Loyal
1437,32,241.07,80,4397.4,2.32,6,1,Loyal
2419,21,152.93,58,2287.33,2.38,4,0,Loyal
3987,7,65.31,271,354.3,0.19,1,1,Lost
3099,10,101.09,162,729.05,1.27,2,3,At Risk
4589,2,78.12,235,567.9,0.24,2,1,Lost
284,34,540.86,16,11924.93,3.79,7,0,Champions
4919,7,22.3,302,204.69,0.19,1,0,Lost
843,56,477.89,10,11610.14,3.54,8,1,Champions
1514,19,237.67,36,4700.54,2.64,3,2,Loyal
1169,16,157.63,60,3565.81,2.3,4,2,Loyal
1593,18,167.26,61,4040.2,2.59,4,2,Loyal
3461,6,130.87,145,1597.23,0.95,2,2,At Risk
3166,14,114.12,166,1780.48,1.49,3,3,At Risk
2285,22,178.52,50,2645.38,3.19,5,2,Loyal
3576,6,119.49,193,723.47,1.37,3,3,At Risk
4871,5,65.61,324,564.04,0.27,2,1,Lost
2306,16,176.59,56,3116.2,2.36,3,2,Loyal
953,31,434.61,6,14706.77,3.87,6,1,Champions
4943,7,41.0,317,215.23,0.26,1,1,Lost
3054,15,121.15,140,680.02,0.56,3,2,At Risk
4560,4,75.39,291,378.57,0.15,1,1,Lost
2686,6,133.58,127,1059.13,0.5,3,2,At Risk
1490,16,157.45,37,4757.32,3.42,4,1,Loyal
928,57,599.82,6,12326.99,5.66,6,1,Champions
1210,26,155.39,27,1698.52,3.42,5,1,Loyal
3974,2,50.62,229,221.05,0.32,1,0,Lost
3546,17,90.72,104,1601.78,0.9,4,2,At Risk
4362,2,76.41,352,390.51,0.36,1,1,Lost
1922,16,275.0,52,2593.71,3.42,6,0,Loyal
352,49,329.83,17,10537.11,4.03,6,1,Champions
4899,1,35.47,229,329.19,0.47,2,1,Lost
3394,13,111.41,149,1463.64,1.34,3,1,At Risk
2722,14,75.48,180,1323.05,0.99,3,3,At Risk
4982,3,26.94,212,119.98,0.38,2,0,Lost
719,54,429.09,24,6616.71,4.04,7,1,Champions
2703,7,86.33,155,1366.5,1.4,4,3,At Risk
2723,6,98.58,148,1786.32,1.05,4,1,At Risk
4562,2,62.95,338,68.77,0.13,2,0,Lost
309,45,424.39,14,5254.48,5.53,7,1,Champions
1676,24,228.25,63,4264.91,2.49,3,1,Loyal
834,33,591.42,10,13167.79,5.35,6,0,Champions
367,48,474.91,3,6391.97,3.5,6,0,Champions
4507,2,31.81,309,374.56,0.21,1,0,Lost
2079,23,241.2,82,1847.3,1.62,6,0,Loyal
4039,4,48.6,225,168.05,0.3,1,0,Lost
4847,6,52.74,305,303.38,0.28,2,1,Lost
4480,2,30.67,319,467.13,0.23,1,1,Lost
1747,29,246.54,48,2423.86,2.87,6,2,Loyal
20,32,340.2,24,7769.04,4.77,9,1,Champions
1323,33,142.46,55,3986.49,2.88,3,0,Loyal
3568,18,89.53,113,1265.39,0.71,2,3,At Risk
2522,10,89.08,194,1778.78,0.72,3,1,At Risk
219,35,538.21,9,11170.67,3.21,9,1,Champions
1488,27,222.15,81,4657.43,3.01,5,1,Loyal
439,30,378.68,28,14574.48,5.28,7,0,Champions
4175,6,38.73,284,461.09,0.13,1,1,Lost
2751,5,83.86,166,1295.94,1.29,4,3,At Risk
3289,10,122.03,122,1204.07,1.0,2,1,At Risk
3434,17,86.39,133,1729.69,0.62,3,3,At Risk
2526,7,103.59,172,1973.54,1.07,3,1,At Risk
4651,5,77.58,328,82.81,0.37,2,0,Lost
3689,14,114.27,95,1225.37,0.66,4,3,At Risk
2764,6,124.93,136,1861.74,0.87,2,1,At Risk
803,39,309.2,17,11936.18,4.59,7,1,Champions
2998,13,130.75,109,1886.64,0.92,4,1,At Risk
2229,18,212.3,33,2981.64,2.62,3,1,Loyal
4786,1,62.37,301,260.53,0.13,2,1,Lost
2078,24,243.34,63,4125.21,3.29,5,0,Loyal
583,59,338.85,7,8951.31,3.15,6,0,Champions
204,40,438.8,1,7069.93,4.17,8,0,Champions
4347,1,56.27,320,139.9,0.46,2,1,Lost
3479,6,82.18,107,1235.88,0.97,2,1,At Risk
2930,19,69.28,118,1476.84,1.25,2,2,At Risk
3086,14,145.15,181,959.97,0.66,2,3,At Risk
1019,28,174.35,71,2587.91,3.19,3,2,Loyal
1584,20,146.78,56,4228.52,2.66,3,2,Loyal
1033,24,245.68,37,1941.19,1.6,3,1,Loyal
1719,21,264.17,75,2131.36,2.37,4,0,Loyal
1282,19,221.57,44,4606.47,2.02,6,0,Loyal
2499,26,187.47,84,1744.15,2.39,4,2,Loyal
3351,18,52.29,152,1170.46,1.07,3,3,At Risk
518,43,599.38,17,5468.52,5.48,7,1,Champions
1748,16,223.38,64,4817.43,2.66,6,2,Loyal
4653,7,29.48,306,543.23,0.16,2,1,Lost
3733,6,136.8,195,882.67,1.45,4,1,At Risk
669,32,531.12,20,13901.41,4.03,9,0,Champions
4060,4,41.94,240,164.06,0.38,2,0,Lost
3027,5,132.72,110,934.84,0.84,2,3,At Risk
4933,2,50.63,243,458.37,0.4,1,0,Lost
3287,19,115.61,93,1175.42,1.2,4,1,At Risk
2651,15,85.73,99,898.82,0.76,3,1,At Risk
4454,5,38.46,259,464.67,0.32,1,0,Lost
3193,12,134.8,107,1073.69,1.17,2,2,At Risk
2125,25,217.02,51,2739.07,2.67,5,0,Loyal
3376,14,132.81,138,1735.82,0.5,3,2,At Risk
3393,8,71.16,160,946.88,0.57,3,2,At Risk
3486,17,66.7,104,1293.53,0.55,2,3,At Risk
760,38,350.24,4,10640.74,5.14,7,1,Champions
3380,15,124.08,124,1671.24,0.84,4,2,At Risk
4441,2,74.64,350,258.97,0.32,1,1,Lost
2527,12,138.52,126,1480.09,1.5,2,2,At Risk
4859,5,67.57,319,139.38,0.26,2,0,Lost
908,40,560.44,10,6572.73,4.0,7,0,Champions
2684,14,97.21,159,1709.63,1.09,4,2,At Risk
215,42,581.95,23,7934.89,3.96,9,0,Champions
3332,15,82.21,155,665.93,0.72,4,1,At Risk
4459,1,51.27,346,570.79,0.16,2,1,Lost
694,52,568.23,7,14811.93,3.03,8,0,Champions
1504,27,154.88,54,3773.36,2.18,3,1,Loyal
2415,19,125.37,87,3872.54,1.9,6,1,Loyal
2119,16,237.93,86,4844.31,2.82,4,1,Loyal
3859,6,38.01,330,343.27,0.44,2,0,Lost
2463,22,261.17,65,2918.05,2.14,5,2,Loyal
3636,10,142.21,174,736.62,0.69,2,2,At Risk
4106,2,63.58,341,92.62,0.38,2,1,Lost
4479,5,46.14,310,187.68,0.17,1,1,Lost
197,33,456.92,21,7768.14,3.23,8,1,Champions
4668,5,31.85,330,321.98,0.49,1,0,Lost
1544,16,249.54,80,2976.14,2.05,4,0,Loyal
1331,18,117.35,22,3654.64,2.68,5,2,Loyal
880,58,311.8,26,14470.91,4.77,7,0,Champions
4503,4,45.8,247,342.52,0.21,2,1,Lost
3502,11,115.68,130,1711.01,0.76,4,3,At Risk
3895,2,75.46,216,505.05,0.25,2,1,Lost
4991,3,60.37,227,300.94,0.17,2,1,Lost
888,34,595.99,18,13389.97,4.12,7,0,Champions
1346,33,157.17,73,2265.59,3.22,5,1,Loyal
69,38,438.23,12,8479.41,3.19,9,1,Champions
4211,1,76.59,273,551.79,0.23,1,1,Lost
1816,23,164.02,88,3628.75,3.28,5,2,Loyal
569,57,352.17,23,13503.48,4.53,8,0,Champions
2168,30,133.64,33,4993.97,2.77,5,0,Loyal
97,47,459.63,22,14383.05,4.61,9,1,Champions
4182,5,55.66,301,305.56,0.25,1,0,Lost
3354,12,101.43,137,1466.87,1.36,3,3,At Risk
140,40,333.61,8,7972.38,3.32,9,0,Champions
4955,7,65.99,317,108.64,0.3,1,1,Lost
2603,10,69.08,117,1202.41,1.42,2,1,At Risk
4024,2,35.98,347,328.86,0.31,2,1,Lost
4773,1,60.84,211,463.5,0.24,1,0,Lost
1607,29,121.26,72,3300.41,2.37,5,1,Loyal
1630,26,280.67,84,1975.41,2.32,6,1,Loyal
1540,20,261.89,35,3249.92,3.32,4,0,Loyal
1695,25,158.5,30,4924.14,3.0,6,1,Loyal
2060,19,128.53,41,2955.07,2.03,5,1,Loyal
464,50,355.54,19,13082.35,4.74,7,1,Champions
2331,28,159.16,87,4264.05,2.58,6,1,Loyal
3044,8,141.11,107,1029.62,0.98,3,3,At Risk
4735,2,54.14,207,289.71,0.46,1,0,Lost
595,51,448.76,18,8790.94,3.71,6,0,Champions
3815,5,52.8,359,151.47,0.23,1,0,Lost
626,49,400.54,8,5013.54,5.97,7,1,Champions
451,59,430.45,23,12689.23,3.19,8,0,Champions
1500,21,127.66,56,2874.45,2.75,3,2,Loyal
2457,28,203.29,24,2561.79,1.95,5,0,Loyal
4723,4,39.47,239,389.02,0.1,1,1,Lost
2985,17,52.8,176,741.33,1.31,4,1,At Risk
1570,17,271.02,86,2883.75,2.84,6,0,Loyal
1035,32,168.44,46,3292.74,1.63,5,0,Loyal
3519,13,118.59,133,1422.7,1.17,3,1,At Risk
1558,20,234.09,60,3441.45,3.18,5,2,Loyal
3625,9,135.48,161,589.65,0.61,4,1,At Risk
4665,6,60.85,202,453.36,0.41,1,0,Lost
151,55,383.99,23,7395.1,4.67,6,1,Champions
1421,18,104.97,38,3809.31,2.88,5,0,Loyal
2012,20,209.48,21,2938.23,3.27,6,0,Loyal
2687,18,123.86,143,1617.39,1.06,3,3,At Risk
1787,18,177.62,34,2614.64,2.23,3,0,Loyal
89,31,410.67,25,11428.82,5.65,9,1,Champions
458,38,408.29,15,5776.49,3.25,9,0,Champions
1306,33,167.94,35,3578.56,1.51,4,1,Loyal
2926,18,136.73,169,655.84,0.69,2,2,At Risk
3271,5,81.91,138,766.75,0.88,3,1,At Risk
3228,10,52.16,162,800.07,1.21,4,3,At Risk
1989,31,189.13,41,3019.65,2.41,5,1,Loyal
3755,1,30.52,235,202.07,0.43,1,1,Lost
3647,9,86.31,135,1757.29,1.27,4,1,At Risk
832,54,353.9,24,8252.95,5.84,8,0,Champions
240,49,368.78,28,11364.01,3.42,9,1,Champions
4682,2,49.5,298,342.35,0.46,1,0,Lost
3023,16,124.42,188,1732.57,0.61,3,1,At Risk
3149,13,107.77,163,857.64,0.82,4,1,At Risk
1947,21,209.28,35,3841.34,3.36,6,0,Loyal
2776,15,123.2,160,1854.68,0.89,2,3,At Risk
193,36,349.1,24,8618.53,3.55,8,1,Champions
4850,7,76.81,325,396.39,0.34,2,1,Lost
4940,5,77.33,305,442.89,0.36,1,0,Lost
945,32,336.06,19,6013.73,5.98,8,1,Champions
1269,25,248.72,46,2076.2,3.22,4,0,Loyal
4232,1,36.5,304,478.35,0.43,1,0,Lost
